log2_bs,clat,freq
12,278921216,1
12,283115520,1
12,287309824,1
12,295698432,1
12,316669952,3
12,329252864,2
12,333447168,2
12,350224384,1
12,367001600,1
12,371195904,4
12,375390208,4
12,413138944,1
12,417333248,1
12,421527552,1
12,425721856,3
12,429916160,4
12,438304768,4
12,442499072,11
12,446693376,1
12,501219328,1
12,505413632,7
12,509607936,4
12,534773760,4
12,541065216,7
12,549453824,6
12,557842432,11
12,566231040,3
12,574619648,7
12,608174080,1
12,624951296,4
12,666894336,2
12,683671552,4
12,700448768,4
12,708837376,4
12,801112064,6
12,809500672,1
12,826277888,4
13,10420224,1
13,11993088,3
13,12910592,1
13,13041664,2
13,13172736,2
13,13697024,1
13,13959168,1
13,14090240,1
13,14745600,1
13,15007744,1
13,15269888,1
13,15532032,1
13,15794176,1
13,16056320,2
13,16318464,4
13,16449536,6
13,16580608,2
13,16711680,6
13,16908288,5
13,17170432,2
13,17432576,2
13,17694720,3
13,18219008,4
13,18481152,3
13,18743296,10
13,19005440,9
13,19267584,4
13,19529728,3
13,19791872,7
13,20054016,9
13,20316160,6
13,20578304,8
13,20840448,11
13,21102592,10
13,21364736,15
13,21626880,8
13,21889024,8
13,22151168,8
13,22413312,13
13,22675456,3
13,22937600,6
13,23199744,16
13,23461888,22
13,23724032,13
13,23986176,16
13,24248320,33
13,24510464,24
13,24772608,18
13,25034752,23
13,25296896,10
13,25559040,18
13,25821184,21
13,26083328,12
13,26345472,33
13,26607616,27
13,26869760,39
13,27131904,16
13,27394048,24
13,27656192,29
13,27918336,23
13,28180480,25
13,28442624,33
13,28704768,25
13,28966912,41
13,29229056,26
13,29491200,12
13,29753344,18
13,30015488,41
13,30277632,23
13,30539776,30
13,30801920,52
13,31064064,32
13,31326208,42
13,31588352,37
13,31850496,25
13,32112640,28
13,32374784,35
13,32636928,54
13,32899072,40
13,33161216,31
13,33423360,38
13,33816576,62
13,34340864,67
13,34865152,86
13,35389440,73
13,35913728,115
13,36438016,79
13,36962304,109
13,37486592,97
13,38010880,80
13,38535168,83
13,39059456,116
13,39583744,105
13,40108032,85
13,40632320,76
13,41156608,103
13,41680896,110
13,42205184,115
13,42729472,112
13,43253760,124
13,43778048,149
13,44302336,99
13,44826624,115
13,45350912,111
13,45875200,103
13,46399488,119
13,46923776,109
13,47448064,87
13,47972352,97
13,48496640,90
13,49020928,104
13,49545216,109
13,50069504,112
13,50593792,102
13,51118080,131
13,51642368,94
13,52166656,109
13,52690944,137
13,53215232,92
13,53739520,89
13,54263808,109
13,54788096,107
13,55312384,86
13,55836672,80
13,56360960,93
13,56885248,110
13,57409536,107
13,57933824,87
13,58458112,109
13,58982400,105
13,59506688,89
13,60030976,77
13,60555264,114
13,61079552,97
13,61603840,93
13,62128128,93
13,62652416,82
13,63176704,105
13,63700992,90
13,64225280,82
13,64749568,97
13,65273856,49
13,65798144,94
13,66322432,87
13,66846720,67
13,67633152,157
13,68681728,141
13,69730304,113
13,70778880,126
13,71827456,103
13,72876032,106
13,73924608,135
13,74973184,107
13,76021760,94
13,77070336,125
13,78118912,144
13,79167488,114
13,80216064,68
13,81264640,126
13,82313216,111
13,83361792,90
13,84410368,103
13,85458944,82
13,86507520,83
13,87556096,88
13,88604672,84
13,89653248,94
13,90701824,56
13,91750400,68
13,92798976,60
13,93847552,101
13,94896128,67
13,95944704,35
13,96993280,53
13,98041856,47
13,99090432,73
13,100139008,74
13,101187584,76
13,102236160,71
13,103284736,61
13,104333312,67
13,105381888,27
13,106430464,40
13,107479040,55
13,108527616,45
13,109576192,20
13,110624768,29
13,111673344,39
13,112721920,35
13,113770496,54
13,114819072,25
13,115867648,21
13,116916224,13
13,117964800,35
13,119013376,39
13,120061952,38
13,121110528,32
13,122159104,43
13,123207680,24
13,124256256,31
13,125304832,33
13,126353408,46
13,127401984,38
13,128450560,19
13,129499136,19
13,130547712,16
13,131596288,29
13,132644864,23
13,133693440,23
13,135266304,34
13,137363456,42
13,139460608,31
13,141557760,27
13,143654912,32
13,145752064,29
13,147849216,21
13,149946368,20
13,152043520,25
13,154140672,19
13,156237824,12
13,158334976,13
13,160432128,11
13,162529280,12
13,164626432,15
13,166723584,12
13,168820736,13
13,170917888,17
13,173015040,20
13,175112192,21
13,177209344,10
13,179306496,9
13,181403648,25
13,183500800,12
13,185597952,1
13,187695104,11
13,189792256,6
13,191889408,5
13,193986560,4
13,196083712,6
13,202375168,7
13,204472320,9
13,206569472,6
13,208666624,3
13,210763776,14
13,212860928,8
13,214958080,1
13,217055232,9
13,219152384,1
13,221249536,3
13,223346688,3
13,225443840,1
13,227540992,3
13,229638144,12
13,233832448,3
13,238026752,1
13,240123904,5
13,242221056,1
13,244318208,4
13,246415360,4
13,250609664,2
13,256901120,4
13,258998272,2
13,261095424,3
13,265289728,6
13,267386880,2
13,270532608,17
13,274726912,12
13,278921216,9
13,283115520,11
13,295698432,1
13,299892736,4
13,312475648,2
13,316669952,7
13,320864256,1
13,325058560,1
13,329252864,11
13,333447168,3
13,337641472,1
13,341835776,1
13,346030080,3
13,350224384,5
13,354418688,2
13,358612992,1
13,367001600,2
13,371195904,2
13,379584512,1
13,383778816,1
13,387973120,1
13,392167424,2
13,396361728,1
13,404750336,1
13,408944640,8
13,413138944,3
13,417333248,2
13,421527552,8
13,425721856,8
13,429916160,8
13,434110464,1
13,438304768,2
13,446693376,4
13,450887680,1
13,455081984,1
13,459276288,4
13,463470592,1
13,467664896,3
13,480247808,6
13,488636416,1
13,497025024,1
13,505413632,9
13,509607936,3
13,513802240,2
13,517996544,1
13,522190848,9
13,530579456,5
13,534773760,6
13,541065216,10
13,549453824,19
13,566231040,15
13,574619648,13
13,583008256,2
13,591396864,1
13,608174080,12
13,616562688,1
13,624951296,1
13,650117120,4
14,11468800,1
14,13565952,1
14,13828096,1
14,14221312,1
14,14352384,1
14,14614528,1
14,15138816,1
14,15532032,1
14,15663104,3
14,15925248,1
14,16056320,1
14,16187392,3
14,16318464,1
14,16711680,1
14,16908288,1
14,17170432,3
14,17432576,1
14,18219008,3
14,18743296,1
14,19005440,5
14,19267584,1
14,19791872,3
14,20054016,2
14,20316160,4
14,20578304,1
14,20840448,4
14,21102592,7
14,21364736,4
14,21626880,10
14,21889024,14
14,22151168,1
14,22413312,3
14,22675456,3
14,22937600,9
14,23199744,3
14,23461888,2
14,23724032,1
14,23986176,4
14,24248320,6
14,24510464,4
14,24772608,2
14,25034752,15
14,25296896,10
14,25559040,3
14,25821184,16
14,26083328,9
14,26345472,23
14,26607616,4
14,26869760,22
14,27131904,12
14,27394048,6
14,27656192,10
14,27918336,8
14,28180480,15
14,28442624,4
14,28704768,6
14,28966912,10
14,29229056,10
14,29491200,6
14,29753344,19
14,30015488,14
14,30277632,13
14,30539776,5
14,30801920,11
14,31064064,14
14,31326208,18
14,31588352,17
14,31850496,15
14,32112640,11
14,32374784,17
14,32636928,15
14,32899072,22
14,33161216,36
14,33423360,24
14,33816576,45
14,34340864,33
14,34865152,48
14,35389440,35
14,35913728,57
14,36438016,44
14,36962304,58
14,37486592,35
14,38010880,60
14,38535168,96
14,39059456,72
14,39583744,48
14,40108032,56
14,40632320,61
14,41156608,42
14,41680896,102
14,42205184,64
14,42729472,78
14,43253760,58
14,43778048,53
14,44302336,77
14,44826624,73
14,45350912,80
14,45875200,83
14,46399488,83
14,46923776,64
14,47448064,80
14,47972352,88
14,48496640,65
14,49020928,94
14,49545216,58
14,50069504,67
14,50593792,83
14,51118080,78
14,51642368,80
14,52166656,82
14,52690944,84
14,53215232,75
14,53739520,80
14,54263808,92
14,54788096,97
14,55312384,56
14,55836672,113
14,56360960,74
14,56885248,72
14,57409536,71
14,57933824,105
14,58458112,84
14,58982400,68
14,59506688,90
14,60030976,85
14,60555264,72
14,61079552,81
14,61603840,81
14,62128128,60
14,62652416,82
14,63176704,68
14,63700992,70
14,64225280,91
14,64749568,65
14,65273856,90
14,65798144,91
14,66322432,126
14,66846720,81
14,67633152,171
14,68681728,208
14,69730304,153
14,70778880,184
14,71827456,163
14,72876032,167
14,73924608,161
14,74973184,174
14,76021760,125
14,77070336,162
14,78118912,125
14,79167488,168
14,80216064,151
14,81264640,121
14,82313216,109
14,83361792,123
14,84410368,137
14,85458944,110
14,86507520,110
14,87556096,115
14,88604672,122
14,89653248,135
14,90701824,88
14,91750400,120
14,92798976,99
14,93847552,65
14,94896128,100
14,95944704,147
14,96993280,113
14,98041856,107
14,99090432,90
14,100139008,113
14,101187584,88
14,102236160,87
14,103284736,70
14,104333312,94
14,105381888,91
14,106430464,57
14,107479040,57
14,108527616,45
14,109576192,47
14,110624768,52
14,111673344,57
14,112721920,55
