log2_bs,clat,freq
15,2932736,301
15,2965504,222
15,2998272,173
15,3031040,142
15,3063808,83
15,3096576,86
15,3129344,48
15,3162112,48
15,3194880,38
15,3227648,21
15,3260416,23
15,3293184,30
15,3325952,19
15,3358720,11
15,3391488,12
15,3424256,9
15,3457024,9
15,3489792,14
15,3522560,8
15,3555328,8
15,3588096,2
15,3620864,5
15,3653632,1
15,3686400,5
15,3719168,5
15,3751936,3
15,3784704,3
15,3817472,2
15,3850240,4
15,3883008,3
15,3915776,2
15,3948544,3
15,3981312,3
15,4014080,4
15,4046848,2
15,4079616,3
15,4145152,6
15,4177920,1
15,4227072,2
15,4292608,5
15,4358144,4
15,4423680,6
15,4489216,10
15,4554752,3
15,4620288,3
15,4685824,5
15,4751360,3
15,4816896,1
15,4882432,1
15,4947968,1
15,5079040,1
15,5144576,1
15,5210112,8
15,5275648,5
15,5341184,5
15,5406720,4
15,5472256,9
15,5537792,4
15,5603328,4
15,5668864,3
15,5734400,1
15,5799936,3
15,5865472,1
15,5931008,1
15,5996544,2
15,6062080,3
15,6127616,2
15,6193152,3
15,6258688,2
15,6324224,2
15,6389760,1
15,6455296,3
15,6520832,2
15,6586368,4
15,6651904,1
15,6717440,1
15,6782976,2
15,6979584,3
15,7176192,1
15,7241728,3
15,7307264,1
15,7438336,1
15,7569408,1
15,7634944,1
15,7700480,3
15,7766016,1
15,7831552,3
15,7897088,2
15,8290304,2
15,8355840,1
15,8454144,4
15,8716288,2
15,8978432,2
