log2_bs,clat,freq
13,46923,93
13,47448,115
13,47972,99
13,48496,170
13,49020,104
13,49545,64
13,50069,88
13,50593,95
13,51118,94
13,51642,110
13,52166,70
13,52690,77
13,53215,77
13,53739,90
13,54263,84
13,54788,84
13,55312,86
13,55836,109
13,56360,96
13,56885,101
13,57409,74
13,57933,84
13,58458,87
13,58982,78
13,59506,70
13,60030,77
13,60555,59
13,61079,59
13,61603,101
13,62128,97
13,62652,75
13,63176,81
13,63700,95
13,64225,71
13,64749,67
13,65273,78
13,65798,54
13,66322,86
13,66846,92
13,67633,132
13,68681,151
13,69730,156
13,70778,177
13,71827,123
13,72876,116
13,73924,143
13,74973,122
13,76021,136
13,77070,133
13,78118,114
13,79167,132
13,80216,136
13,81264,105
13,82313,120
13,83361,100
13,84410,81
13,85458,113
13,86507,91
13,87556,97
13,88604,105
13,89653,122
13,90701,93
13,91750,102
13,92798,64
13,93847,75
13,94896,72
13,95944,70
13,96993,66
13,98041,68
13,99090,50
13,100139,60
13,101187,58
13,102236,78
13,103284,68
13,104333,60
13,105381,46
13,106430,49
13,107479,55
13,108527,56
13,109576,30
13,110624,22
13,111673,55
13,112721,52
13,113770,63
13,114819,29
13,115867,42
13,116916,35
13,117964,64
13,119013,36
13,120061,45
13,121110,47
13,122159,25
13,123207,43
13,124256,14
13,125304,13
13,126353,35
13,127401,19
13,128450,16
13,129499,20
13,130547,18
13,131596,14
13,132644,24
13,133693,18
13,135266,34
13,137363,31
13,139460,49
13,141557,35
13,143654,31
13,145752,45
13,147849,37
13,149946,6
13,152043,26
13,154140,45
13,156237,22
13,158334,19
13,160432,10
13,162529,10
13,164626,18
13,166723,7
13,168820,11
13,170917,13
13,173015,27
13,175112,26
13,177209,14
13,179306,19
13,181403,16
13,183500,23
13,185597,6
13,187695,6
13,189792,14
13,191889,3
13,193986,8
13,196083,9
13,198180,6
13,200278,13
13,202375,1
13,204472,18
13,206569,4
13,208666,6
13,210763,8
13,212860,8
13,214958,6
13,217055,3
13,221249,7
13,223346,4
13,229638,3
13,235929,1
13,238026,12
13,240123,15
13,242221,1
13,246415,2
13,248512,4
13,250609,1
13,252706,2
13,256901,1
13,258998,2
13,261095,10
13,263192,7
13,265289,5
13,267386,6
13,270532,3
13,274726,2
13,278921,2
13,283115,7
13,287309,1
13,295698,9
13,299892,3
13,304087,1
13,308281,6
13,312475,1
13,316669,11
13,320864,6
13,325058,3
13,333447,5
13,337641,7
13,341835,5
13,346030,1
13,350224,1
13,354418,5
13,358612,2
13,367001,9
13,371195,1
13,387973,7
13,396361,12
13,400556,2
13,404750,5
13,408944,3
13,413138,1
13,417333,2
13,434110,3
13,438304,10
13,446693,2
13,450887,4
13,471859,8
13,480247,3
13,484442,6
13,488636,3
13,501219,2
13,505413,6
13,513802,7
13,517996,2
13,526385,4
13,530579,6
13,534773,7
13,541065,3
13,549453,3
13,557842,1
13,566231,4
13,574619,15
13,583008,4
13,599785,2
13,624951,3
13,641728,4
13,767557,1
14,8585,1
14,10420,1
14,11206,1
14,13697,1
14,13828,2
14,14614,1
14,14876,1
14,15007,1
14,15663,1
14,15794,1
14,16056,2
14,16187,2
14,16318,1
14,16711,2
14,16908,1
14,17170,2
14,17432,5
14,17694,4
14,17956,2
14,18219,4
14,18481,3
14,18743,2
14,19005,10
14,19267,6
14,19529,2
14,19791,6
14,20054,2
14,20316,4
14,20578,1
14,20840,4
14,21364,2
14,21889,10
14,22151,1
14,22413,1
14,22675,8
14,22937,8
14,23199,6
14,23461,7
14,23724,8
14,23986,3
14,24248,1
14,24510,2
14,24772,9
14,25296,6
14,25559,12
