log2_bs,clat,freq
13,10551,2
13,10682,3
13,10813,1
13,10944,2
13,11075,4
13,11206,1
13,11337,1
13,11468,2
13,11730,5
13,11862,3
13,11993,4
13,12124,3
13,12386,1
13,12648,2
13,12910,1
13,13303,1
13,13434,1
13,13565,1
13,13828,4
13,13959,3
13,14090,6
13,14221,5
13,14352,9
13,14483,1
13,14614,4
13,14745,5
13,14876,1
13,15007,4
13,15925,2
13,16187,3
13,16318,1
13,16580,1
13,17170,1
13,17432,1
13,17694,1
13,17956,3
13,18219,4
13,19005,5
13,19267,1
13,19529,1
13,21626,2
13,21889,1
13,22675,3
13,23461,1
14,3,1
14,3,1
14,3,2
14,181,2
14,203,1
14,218,1
14,354,1
14,374,1
14,382,1
14,432,1
14,544,1
14,634,1
14,667,1
14,675,1
14,757,1
14,806,1
14,831,1
14,880,1
14,995,1
14,1003,1
14,1019,1
14,1044,7
14,1056,21
14,1073,31
14,1089,72
14,1105,122
14,1122,186
14,1138,270
14,1155,356
14,1171,563
14,1187,940
14,1204,1859
14,1220,3195
14,1236,5260
14,1253,8207
14,1269,11754
14,1286,16050
14,1302,20529
14,1318,24876
14,1335,28208
14,1351,31421
14,1368,33460
14,1384,34392
14,1400,34606
14,1417,33371
14,1433,32104
14,1449,29625
14,1466,27367
14,1482,24730
14,1499,22140
14,1515,19387
14,1531,16706
14,1548,14282
14,1564,12169
14,1581,10098
14,1597,8465
14,1613,7358
14,1630,6055
14,1646,5104
14,1662,4232
14,1679,3630
14,1695,2959
14,1712,2454
14,1728,2121
14,1744,1757
14,1761,1509
14,1777,1287
14,1794,1153
14,1810,949
14,1826,869
14,1843,739
14,1859,679
14,1875,585
14,1892,533
14,1908,541
14,1925,459
14,1941,379
14,1957,384
14,1974,408
14,1990,406
14,2007,377
14,2023,355
14,2039,358
14,2056,352
14,2072,338
14,2088,291
14,2113,568
14,2146,467
14,2179,487
14,2211,492
14,2244,483
14,2277,502
14,2310,498
14,2342,475
14,2375,467
14,2408,495
14,2441,512
14,2473,469
14,2506,472
14,2539,471
14,2572,432
14,2605,446
14,2637,460
14,2670,461
14,2703,428
14,2736,432
14,2768,391
14,2801,347
14,2834,279
14,2867,289
14,2899,248
14,2932,189
14,2965,160
14,2998,159
14,3031,134
14,3063,150
14,3096,111
14,3129,123
14,3162,125
14,3194,107
14,3227,101
14,3260,100
14,3293,102
14,3325,74
14,3358,55
14,3391,65
14,3424,45
14,3457,51
14,3489,65
14,3522,49
14,3555,43
14,3588,42
14,3620,51
14,3653,36
14,3686,34
14,3719,38
14,3751,44
14,3784,35
14,3817,35
14,3850,30
14,3883,23
14,3915,35
14,3948,32
14,3981,16
14,4014,40
14,4046,34
14,4079,30
14,4112,10
14,4145,23
14,4177,18
14,4227,27
14,4292,53
14,4358,23
14,4423,19
14,4489,40
14,4554,30
14,4620,36
14,4685,30
14,4751,18
14,4816,35
14,4882,20
14,4947,10
14,5013,19
14,5079,14
14,5144,23
14,5210,15
14,5275,12
14,5341,15
14,5406,20
14,5472,14
14,5537,15
14,5603,13
14,5668,19
14,5734,15
14,5799,3
14,5865,8
14,5931,7
14,5996,7
14,6062,6
14,6127,15
14,6193,8
14,6258,12
14,6324,2
14,6389,7
14,6455,8
14,6520,9
14,6586,7
14,6651,11
14,6717,7
14,6782,3
14,6848,15
14,6914,11
14,6979,3
14,7045,7
14,7110,2
14,7176,2
14,7241,5
14,7307,6
14,7372,5
14,7438,6
14,7503,8
14,7569,10
14,7634,2
14,7700,2
14,7766,5
14,7831,4
14,7897,10
14,7962,9
14,8028,3
14,8093,2
14,8224,1
14,8290,2
14,8355,2
14,8454,1
14,8585,14
14,8716,11
14,8847,11
14,8978,8
14,9240,5
14,9371,5
14,9502,7
14,9633,2
14,9764,4
14,9895,7
14,10027,1
14,10289,2
14,10420,5
14,10551,3
14,10682,4
14,10944,2
14,11075,3
14,11206,1
14,11730,5
14,11862,2
14,11993,1
14,12255,2
14,12386,2
14,13434,2
14,13565,2
14,13697,3
14,13828,4
14,13959,2
14,14090,1
14,14352,8
14,14483,8
14,14614,8
14,14745,5
14,14876,5
14,15007,7
14,15138,6
14,15269,8
14,16711,1
14,20578,3
14,23199,1
15,1,1
15,3,1
15,4,1
15,4,1
15,201,1
15,264,1
15,284,1
15,407,1
15,464,1
15,509,1
15,544,1
15,749,1
15,798,1
15,839,1
15,897,1
15,962,1
15,1073,2
15,1138,1
15,1187,1
15,1351,1
15,1400,2
15,1417,1
15,1433,2
15,1449,3
15,1466,10
15,1482,7
15,1499,7
15,1515,9
15,1531,7
15,1548,18
15,1564,15
15,1581,19
15,1597,22
15,1613,32
15,1630,43
15,1646,53
15,1662,62
15,1679,79
15,1695,143
15,1712,215
15,1728,265
15,1744,326
15,1761,397
15,1777,647
15,1794,801
15,1810,1046
15,1826,1324
15,1843,1675
15,1859,2014
15,1875,2562
15,1892,3122
15,1908,3695
15,1925,4355
15,1941,5172
15,1957,5796
15,1974,6756
15,1990,7443
15,2007,8110
15,2023,8726
15,2039,9401
15,2056,10253
15,2072,10654
15,2088,11131
15,2113,23720
15,2146,24545
15,2179,24836
15,2211,24208
15,2244,22873
15,2277,21667
15,2310,19712
15,2342,17707
15,2375,15532
15,2408,13374
15,2441,11406
15,2473,9511
15,2506,8153
15,2539,6626
15,2572,5366
15,2605,4515
15,2637,3546
15,2670,2917
15,2703,2243
15,2736,1785
15,2768,1327
15,2801,1031
15,2834,815
